Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,AirTemp,RH,TurfTemp,WindSpeed,Rainfall,DewPoint,RH_9m
Streeter,46.71797,-99.46081,1944,2018,11,27,1500,-7.235,81.6,-0.998,4.554,,-9.895,
Streeter,46.71797,-99.46081,1944,2018,11,27,1600,-6.886,81.1,-0.921,4.844,,-9.633,
Streeter,46.71797,-99.46081,1944,2018,11,27,1700,-6.924,79.06,-0.9,5.081,,-10,
Streeter,46.71797,-99.46081,1944,2018,11,27,1800,-7.196,79.62,-0.944,5.438,,-10.175,
Streeter,46.71797,-99.46081,1944,2018,11,27,1900,-7.449,81,-1.014,5.474,,-10.2,
Streeter,46.71797,-99.46081,1944,2018,11,27,2000,-7.606,81.5,-1.06,5.851,,-10.275,
Streeter,46.71797,-99.46081,1944,2018,11,27,2100,-7.643,82.6,-1.091,5.931,,-10.137,
Streeter,46.71797,-99.46081,1944,2018,11,27,2200,-7.611,85.4,-1.108,5.605,,-9.674,
Streeter,46.71797,-99.46081,1944,2018,11,27,2300,-7.508,85.5,-1.118,5.236,,-9.558,
Streeter,46.71797,-99.46081,1944,2018,11,27,2400,-7.386,88.6,-1.105,5.122,,-8.974,
Streeter,46.71797,-99.46081,1944,2018,11,28,100,-7.274,90.2,-1.079,4.981,,-8.629,
Streeter,46.71797,-99.46081,1944,2018,11,28,200,-7.091,88.9,-1.051,5.168,,-8.638,
Streeter,46.71797,-99.46081,1944,2018,11,28,300,-6.928,90.9,-1.014,4.991,,-8.186,
Streeter,46.71797,-99.46081,1944,2018,11,28,400,-6.545,91.4,-0.988,4.947,,-7.734,
Streeter,46.71797,-99.46081,1944,2018,11,28,500,-6.2,92,-0.961,4.921,,-7.306,
Streeter,46.71797,-99.46081,1944,2018,11,28,600,-5.743,92.9,-0.936,4.894,,-6.723,
Streeter,46.71797,-99.46081,1944,2018,11,28,700,-5.401,92.9,-0.895,5.777,,-6.384,
Streeter,46.71797,-99.46081,1944,2018,11,28,800,-5.022,92.9,-0.865,4.514,,-6.008,
Streeter,46.71797,-99.46081,1944,2018,11,28,900,-4.749,93.8,-0.843,5.272,,-5.608,
Streeter,46.71797,-99.46081,1944,2018,11,28,1000,-4.453,95.2,-0.821,5.26,,-5.115,
Streeter,46.71797,-99.46081,1944,2018,11,28,1100,-3.795,94,-0.786,5.42,,-4.631,
Streeter,46.71797,-99.46081,1944,2018,11,28,1200,-3.382,93.2,-0.748,5.565,,-4.337,
Streeter,46.71797,-99.46081,1944,2018,11,28,1300,-2.894,93.4,-0.7,5.507,,-3.823,
Streeter,46.71797,-99.46081,1944,2018,11,28,1400,-2.48,93.9,-0.665,5.671,,-3.339,
Streeter,46.71797,-99.46081,1944,2018,11,28,1500,-1.753,93.6,-0.63,5.283,,-2.66,
Streeter,46.71797,-99.46081,1944,2018,11,28,1600,-1.157,94.1,-0.586,5.063,,-1.996,
Streeter,46.71797,-99.46081,1944,2018,11,28,1700,-1.184,96,-0.54,3.826,,-1.747,
Streeter,46.71797,-99.46081,1944,2018,11,28,1800,-1.198,96.9,-0.545,2.921,,-1.632,
Streeter,46.71797,-99.46081,1944,2018,11,28,1900,-1.564,97,-0.513,2.907,,-1.983,
Streeter,46.71797,-99.46081,1944,2018,11,28,2000,-2.614,97.6,-0.503,2.312,,-2.946,
Streeter,46.71797,-99.46081,1944,2018,11,28,2100,-3.141,97.1,-0.518,2.448,,-3.542,
Streeter,46.71797,-99.46081,1944,2018,11,28,2200,-3.988,96.7,-0.529,1.317,,-4.441,
Streeter,46.71797,-99.46081,1944,2018,11,28,2300,-4.71,97.2,-0.549,0.592,,-5.092,
Streeter,46.71797,-99.46081,1944,2018,11,28,2400,-4.469,98,-0.623,0.543,,-4.741,
Streeter,46.71797,-99.46081,1944,2018,11,29,100,-2.52,98.3,-0.681,1.569,,-2.754,
Streeter,46.71797,-99.46081,1944,2018,11,29,200,-0.949,98.5,-0.632,3.871,,-1.158,
Streeter,46.71797,-99.46081,1944,2018,11,29,300,-0.955,96.4,-0.554,4.508,,-1.462,
Streeter,46.71797,-99.46081,1944,2018,11,29,400,-1.746,96,-0.513,4.354,,-2.307,
Streeter,46.71797,-99.46081,1944,2018,11,29,500,-2.637,95.6,-0.493,4.265,,-3.251,
Streeter,46.71797,-99.46081,1944,2018,11,29,600,-2.875,94.3,-0.497,2.72,,-3.674,
Streeter,46.71797,-99.46081,1944,2018,11,29,700,-2.876,94.1,-0.493,2.797,,-3.704,
Streeter,46.71797,-99.46081,1944,2018,11,29,800,-2.845,94,-0.491,2.035,,-3.687,
Streeter,46.71797,-99.46081,1944,2018,11,29,900,-2.649,95.9,-0.493,1.903,,-3.22,
Streeter,46.71797,-99.46081,1944,2018,11,29,1000,-1.632,97.8,-0.498,3.143,,-1.938,
Streeter,46.71797,-99.46081,1944,2018,11,29,1100,-0.814,94.3,-0.474,3.296,,-1.625,
Streeter,46.71797,-99.46081,1944,2018,11,29,1200,-0.387,93.3,-0.448,4.313,,-1.348,
Streeter,46.71797,-99.46081,1944,2018,11,29,1300,-0.025,93.3,-0.417,4.37,,-0.988,
Streeter,46.71797,-99.46081,1944,2018,11,29,1400,0.228,93,-0.4,3.606,,-0.782,
Streeter,46.71797,-99.46081,1944,2018,11,29,1500,0.301,93.4,-0.375,3.36,,-0.649,
Streeter,46.71797,-99.46081,1944,2018,11,29,1600,0.071,95.3,-0.343,2.704,,-0.599,
Streeter,46.71797,-99.46081,1944,2018,11,29,1700,-0.537,98.6,-0.295,3.024,,-0.733,
Streeter,46.71797,-99.46081,1944,2018,11,29,1800,-0.843,99.2,-0.274,3.548,,-0.954,
Streeter,46.71797,-99.46081,1944,2018,11,29,1900,-1.108,99.4,-0.266,3.551,,-1.191,
Streeter,46.71797,-99.46081,1944,2018,11,29,2000,-1.12,99.4,-0.273,3.25,,-1.203,
Streeter,46.71797,-99.46081,1944,2018,11,29,2100,-1.335,99.4,-0.257,3.23,,-1.418,
Streeter,46.71797,-99.46081,1944,2018,11,29,2200,-1.378,99.4,-0.256,3.006,,-1.461,
Streeter,46.71797,-99.46081,1944,2018,11,29,2300,-1.522,99.4,-0.243,3.633,,-1.605,
Streeter,46.71797,-99.46081,1944,2018,11,29,2400,-1.912,99.1,-0.229,3.552,,-2.037,
Streeter,46.71797,-99.46081,1944,2018,11,30,100,-2.228,98.9,-0.22,3.4,,-2.379,
Streeter,46.71797,-99.46081,1944,2018,11,30,200,-2.641,98.5,-0.213,2.876,,-2.848,
Streeter,46.71797,-99.46081,1944,2018,11,30,300,-3.112,98,-0.212,2.357,,-3.387,
Streeter,46.71797,-99.46081,1944,2018,11,30,400,-4.139,97,-0.189,1.74,,-4.55,
Streeter,46.71797,-99.46081,1944,2018,11,30,500,-5.618,95.7,-0.178,1.426,,-6.204,
Streeter,46.71797,-99.46081,1944,2018,11,30,600,-6.775,94.6,-0.191,0.04,,-7.509,
Streeter,46.71797,-99.46081,1944,2018,11,30,700,-8.33,93.7,-0.222,0,,-9.18,
Streeter,46.71797,-99.46081,1944,2018,11,30,800,-8.7,93.4,-0.288,0,,-9.589,
Streeter,46.71797,-99.46081,1944,2018,11,30,900,-8.17,93.7,-0.425,0,,-9.021,
Streeter,46.71797,-99.46081,1944,2018,11,30,1000,-6.457,95.1,-0.561,0,,-7.123,
Streeter,46.71797,-99.46081,1944,2018,11,30,1100,-3.587,97,-0.61,0,,-4,
Streeter,46.71797,-99.46081,1944,2018,11,30,1200,-2.136,97.6,-0.516,1.065,,-2.469,
Streeter,46.71797,-99.46081,1944,2018,11,30,1300,-0.995,97.9,-0.422,2.802,,-1.288,
Streeter,46.71797,-99.46081,1944,2018,11,30,1400,0.006,96.7,-0.346,3.267,,-0.461,
Streeter,46.71797,-99.46081,1944,2018,11,30,1500,-0.723,97.5,-0.261,3.233,,-1.073,
Streeter,46.71797,-99.46081,1944,2018,11,30,1600,-1.263,99,-0.259,3.16,,-1.402,
Streeter,46.71797,-99.46081,1944,2018,11,30,1700,-1.24,99.2,-0.248,2.553,,-1.351,
Streeter,46.71797,-99.46081,1944,2018,11,30,1800,-1.422,99.2,-0.251,3.553,,-1.533,
Streeter,46.71797,-99.46081,1944,2018,11,30,1900,-1.54,99.1,-0.246,3.524,,-1.664,
Streeter,46.71797,-99.46081,1944,2018,11,30,2000,-1.726,99.1,-0.23,4.375,,-1.851,
Streeter,46.71797,-99.46081,1944,2018,11,30,2100,-1.896,99,-0.22,3.938,,-2.034,
Streeter,46.71797,-99.46081,1944,2018,11,30,2200,-1.861,98.9,-0.214,3.297,,-2.013,
Streeter,46.71797,-99.46081,1944,2018,11,30,2300,-2,98.9,-0.207,3.586,,-2.152,
Streeter,46.71797,-99.46081,1944,2018,11,30,2400,-2.251,98.6,-0.198,3.389,,-2.444,
Streeter,46.71797,-99.46081,1944,2018,12,1,100,-2.423,98.5,-0.191,3.918,,-2.629,
Streeter,46.71797,-99.46081,1944,2018,12,1,200,-2.684,98.3,-0.2,3.78,,-2.918,
Streeter,46.71797,-99.46081,1944,2018,12,1,300,-3.05,98.1,-0.202,4.046,,-3.311,
Streeter,46.71797,-99.46081,1944,2018,12,1,400,-3.046,98.1,-0.214,3.671,,-3.307,
Streeter,46.71797,-99.46081,1944,2018,12,1,500,-3.155,98,-0.22,4.1,,-3.43,
Streeter,46.71797,-99.46081,1944,2018,12,1,600,-3.383,97.7,-0.224,3.767,,-3.699,
Streeter,46.71797,-99.46081,1944,2018,12,1,700,-3.645,97.5,-0.23,3.793,,-3.988,
Streeter,46.71797,-99.46081,1944,2018,12,1,800,-4.105,97.1,-0.238,3.36,,-4.503,
Streeter,46.71797,-99.46081,1944,2018,12,1,900,-4.137,97,-0.26,3.258,,-4.548,
Streeter,46.71797,-99.46081,1944,2018,12,1,1000,-4.36,96.7,-0.275,3.226,,-4.812,
Streeter,46.71797,-99.46081,1944,2018,12,1,1100,-4.267,96.8,-0.278,3.309,,-4.706,
Streeter,46.71797,-99.46081,1944,2018,12,1,1200,-3.934,97,-0.266,3.605,,-4.346,
Streeter,46.71797,-99.46081,1944,2018,12,1,1300,-3.865,97,-0.248,4.182,,-4.277,
Streeter,46.71797,-99.46081,1944,2018,12,1,1400,-3.701,97.1,-0.234,4.146,,-4.1,
Streeter,46.71797,-99.46081,1944,2018,12,1,1500,-3.688,97.2,-0.22,4.854,,-4.073,
Streeter,46.71797,-99.46081,1944,2018,12,1,1600,-3.813,97.1,-0.205,5.415,,-4.211,
Streeter,46.71797,-99.46081,1944,2018,12,1,1700,-4.176,96.8,-0.193,5.186,,-4.615,
Streeter,46.71797,-99.46081,1944,2018,12,1,1800,-4.991,96.1,-0.201,4.963,,-5.524,
Streeter,46.71797,-99.46081,1944,2018,12,1,1900,-5.706,95.4,-0.232,4.883,,-6.334,
Streeter,46.71797,-99.46081,1944,2018,12,1,2000,-6.73,94.4,-0.275,4.662,,-7.492,
Streeter,46.71797,-99.46081,1944,2018,12,1,2100,-7.301,94.1,-0.338,4.463,,-8.102,
Streeter,46.71797,-99.46081,1944,2018,12,1,2200,-7.427,94,-0.424,4.54,,-8.241,
Streeter,46.71797,-99.46081,1944,2018,12,1,2300,-7.513,93.9,-0.504,5.078,,-8.34,
Streeter,46.71797,-99.46081,1944,2018,12,1,2400,-7.497,93.9,-0.583,4.023,,-8.324,
Streeter,46.71797,-99.46081,1944,2018,12,2,100,-7.418,94,-0.653,4.03,,-8.232,
Streeter,46.71797,-99.46081,1944,2018,12,2,200,-7.383,94,-0.709,4.06,,-8.197,
Streeter,46.71797,-99.46081,1944,2018,12,2,300,-7.485,93.8,-0.761,4.676,,-8.327,
Streeter,46.71797,-99.46081,1944,2018,12,2,400,-7.609,93.7,-0.802,4.33,,-8.463,
Streeter,46.71797,-99.46081,1944,2018,12,2,500,-7.912,93.5,-0.868,4.605,,-8.793,
Streeter,46.71797,-99.46081,1944,2018,12,2,600,-8.23,93.2,-0.939,4.052,,-9.151,
Streeter,46.71797,-99.46081,1944,2018,12,2,700,-8.41,93,-1,4.039,,-9.357,
Streeter,46.71797,-99.46081,1944,2018,12,2,800,-8.71,92.8,-1.072,3.977,,-9.683,
Streeter,46.71797,-99.46081,1944,2018,12,2,900,-8.84,92.7,-1.137,3.754,,-9.826,
Streeter,46.71797,-99.46081,1944,2018,12,2,1000,-8.84,92.7,-1.164,3.731,,-9.826,
Streeter,46.71797,-99.46081,1944,2018,12,2,1100,-8.66,92.9,-1.158,3.562,,-9.619,
Streeter,46.71797,-99.46081,1944,2018,12,2,1200,-8.21,93.3,-1.121,3.682,,-9.117,
Streeter,46.71797,-99.46081,1944,2018,12,2,1300,-7.8,93.5,-1.059,4.039,,-8.682,
Streeter,46.71797,-99.46081,1944,2018,12,2,1400,-7.924,93.4,-0.994,4.354,,-8.818,
Streeter,46.71797,-99.46081,1944,2018,12,2,1500,-7.776,93.6,-1.022,4.514,,-8.644,
Streeter,46.71797,-99.46081,1944,2018,12,2,1600,-7.806,93.5,-1.063,4.415,,-8.687,
Streeter,46.71797,-99.46081,1944,2018,12,2,1700,-7.733,93.6,-1.127,4.186,,-8.601,
Streeter,46.71797,-99.46081,1944,2018,12,2,1800,-7.922,93.4,-1.188,4.209,,-8.817,
Streeter,46.71797,-99.46081,1944,2018,12,2,1900,-8.11,93.3,-1.25,3.736,,-9.017,
Streeter,46.71797,-99.46081,1944,2018,12,2,2000,-8.03,93.4,-1.295,3.197,,-8.924,
Streeter,46.71797,-99.46081,1944,2018,12,2,2100,-8.04,93.3,-1.306,2.651,,-8.948,
Streeter,46.71797,-99.46081,1944,2018,12,2,2200,-8.17,93.3,-1.306,2.54,,-9.077,
Streeter,46.71797,-99.46081,1944,2018,12,2,2300,-8.05,93.4,-1.323,2.243,,-8.944,
Streeter,46.71797,-99.46081,1944,2018,12,2,2400,-7.91,93.5,-1.327,1.511,,-8.791,
Streeter,46.71797,-99.46081,1944,2018,12,3,100,-7.81,93.5,-1.313,1.242,,-8.691,
Streeter,46.71797,-99.46081,1944,2018,12,3,200,-7.544,93.8,-1.3,1.343,,-8.385,
Streeter,46.71797,-99.46081,1944,2018,12,3,300,-7.317,93.9,-1.288,1.398,,-8.146,
Streeter,46.71797,-99.46081,1944,2018,12,3,400,-7.313,93.8,-1.277,1.773,,-8.156,
Streeter,46.71797,-99.46081,1944,2018,12,3,500,-7.37,93.8,-1.291,1.895,,-8.212,
Streeter,46.71797,-99.46081,1944,2018,12,3,600,-7.444,93.7,-1.297,1.928,,-8.299,
Streeter,46.71797,-99.46081,1944,2018,12,3,700,-7.586,93.6,-1.311,2.061,,-8.455,
Streeter,46.71797,-99.46081,1944,2018,12,3,800,-7.541,93.7,-1.324,1.858,,-8.396,
Streeter,46.71797,-99.46081,1944,2018,12,3,900,-7.357,93.9,-1.328,1.349,,-8.186,
Streeter,46.71797,-99.46081,1944,2018,12,3,1000,-6.876,94.3,-1.266,0.522,,-7.652,
Streeter,46.71797,-99.46081,1944,2018,12,3,1100,-6.683,94.1,-1.179,0.163,,-7.487,
Streeter,46.71797,-99.46081,1944,2018,12,3,1200,-6.38,94.4,-1.059,0.145,,-7.144,
Streeter,46.71797,-99.46081,1944,2018,12,3,1300,-5.893,94.5,-0.94,1.578,,-6.646,
Streeter,46.71797,-99.46081,1944,2018,12,3,1400,-5.175,95,-0.837,2.307,,-5.862,
Streeter,46.71797,-99.46081,1944,2018,12,3,1500,-4.313,95,-0.793,2.461,,-5.004,
Streeter,46.71797,-99.46081,1944,2018,12,3,1600,-3.773,94.2,-0.767,2.045,,-4.581,
Streeter,46.71797,-99.46081,1944,2018,12,3,1700,-3.508,94.4,-0.742,1.267,,-4.288,
Streeter,46.71797,-99.46081,1944,2018,12,3,1800,-3.467,95.1,-0.73,0.915,,-4.148,
Streeter,46.71797,-99.46081,1944,2018,12,3,1900,-3.473,96.1,-0.732,0.089,,-4.012,
Streeter,46.71797,-99.46081,1944,2018,12,3,2000,-3.446,96.2,-0.726,0.464,,-3.972,
Streeter,46.71797,-99.46081,1944,2018,12,3,2100,-3.424,96.4,-0.718,0.6,,-3.922,
Streeter,46.71797,-99.46081,1944,2018,12,3,2200,-3.481,95.9,-0.711,0.639,,-4.049,
Streeter,46.71797,-99.46081,1944,2018,12,3,2300,-3.509,95.3,-0.718,0.913,,-4.162,
Streeter,46.71797,-99.46081,1944,2018,12,3,2400,-3.422,95.4,-0.73,0.71,,-4.061,
Streeter,46.71797,-99.46081,1944,2018,12,4,100,-3.705,96,-0.727,0.205,,-4.258,
Streeter,46.71797,-99.46081,1944,2018,12,4,200,-3.811,95.4,-0.734,1.103,,-4.448,
Streeter,46.71797,-99.46081,1944,2018,12,4,300,-3.875,94.3,-0.748,1.282,,-4.668,
Streeter,46.71797,-99.46081,1944,2018,12,4,400,-3.974,94.2,-0.764,1.716,,-4.781,
Streeter,46.71797,-99.46081,1944,2018,12,4,500,-3.849,91.1,-0.786,2.47,,-5.106,
Streeter,46.71797,-99.46081,1944,2018,12,4,600,-3.852,90.5,-0.802,1.906,,-5.198,
Streeter,46.71797,-99.46081,1944,2018,12,4,700,-3.819,91.5,-0.812,1.433,,-5.018,
Streeter,46.71797,-99.46081,1944,2018,12,4,800,-3.849,92.3,-0.82,2.13,,-4.931,
Streeter,46.71797,-99.46081,1944,2018,12,4,900,-3.967,93.5,-0.839,2.778,,-4.874,
Streeter,46.71797,-99.46081,1944,2018,12,4,1000,-3.553,93.7,-0.823,2.665,,-4.434,
Streeter,46.71797,-99.46081,1944,2018,12,4,1100,-3.218,92.5,-0.825,3,,-4.275,
Streeter,46.71797,-99.46081,1944,2018,12,4,1200,-2.211,88,-0.795,3.523,,-3.953,
Streeter,46.71797,-99.46081,1944,2018,12,4,1300,-1.335,83.8,-0.673,4.681,,-3.753,
Streeter,46.71797,-99.46081,1944,2018,12,4,1400,-1.5,80.2,-0.56,3.881,,-4.509,
Streeter,46.71797,-99.46081,1944,2018,12,4,1500,-1.016,71.02,-0.51,4.786,,-5.671,
Streeter,46.71797,-99.46081,1944,2018,12,4,1600,-0.963,71.94,-0.455,3.43,,-5.447,
Streeter,46.71797,-99.46081,1944,2018,12,4,1700,-1.68,76.68,-0.441,1.714,,-5.288,
Streeter,46.71797,-99.46081,1944,2018,12,4,1800,-2.133,84.5,-0.483,3.548,,-4.425,
Streeter,46.71797,-99.46081,1944,2018,12,4,1900,-3.547,84.7,-0.5,4.224,,-5.784,
Streeter,46.71797,-99.46081,1944,2018,12,4,2000,-5.502,82.3,-0.515,2.928,,-8.085,
Streeter,46.71797,-99.46081,1944,2018,12,4,2100,-6.757,87,-0.628,1.365,,-8.592,
Streeter,46.71797,-99.46081,1944,2018,12,4,2200,-5.942,85.8,-0.743,2.752,,-7.97,
Streeter,46.71797,-99.46081,1944,2018,12,4,2300,-6.366,83.2,-0.787,5.21,,-8.79,
Streeter,46.71797,-99.46081,1944,2018,12,4,2400,-8.08,79.64,-0.839,5.634,,-11.036,
Streeter,46.71797,-99.46081,1944,2018,12,5,100,-8.3,80,-0.969,5.377,,-11.193,
Streeter,46.71797,-99.46081,1944,2018,12,5,200,-8.15,82.3,-1.068,4.622,,-10.682,
Streeter,46.71797,-99.46081,1944,2018,12,5,300,-8.18,84.3,-1.132,3.149,,-10.402,
Streeter,46.71797,-99.46081,1944,2018,12,5,400,-9.14,88.9,-1.218,2.52,,-10.664,
Streeter,46.71797,-99.46081,1944,2018,12,5,500,-10.54,90.2,-1.286,1.931,,-11.863,
Streeter,46.71797,-99.46081,1944,2018,12,5,600,-11.36,91.3,-1.42,1.358,,-12.521,
Streeter,46.71797,-99.46081,1944,2018,12,5,700,-11.87,90.8,-1.559,1.753,,-13.096,
Streeter,46.71797,-99.46081,1944,2018,12,5,800,-11.37,90.3,-1.699,2.367,,-12.67,
Streeter,46.71797,-99.46081,1944,2018,12,5,900,-9.65,89.3,-1.726,2.176,,-11.111,
Streeter,46.71797,-99.46081,1944,2018,12,5,1000,-9.44,87.9,-1.65,2.404,,-11.106,
Streeter,46.71797,-99.46081,1944,2018,12,5,1100,-9.18,84.6,-1.651,3.057,,-11.34,
Streeter,46.71797,-99.46081,1944,2018,12,5,1200,-8.36,82.5,-1.551,3.426,,-10.857,
Streeter,46.71797,-99.46081,1944,2018,12,5,1300,-8.23,82.6,-1.303,4.014,,-10.714,
Streeter,46.71797,-99.46081,1944,2018,12,5,1400,-7.961,81.8,-1.18,3.857,,-10.576,
Streeter,46.71797,-99.46081,1944,2018,12,5,1500,-7.441,79.54,-1.098,4.336,,-10.427,
Streeter,46.71797,-99.46081,1944,2018,12,5,1600,-7.473,79.45,-1.038,3.858,,-10.473,
Streeter,46.71797,-99.46081,1944,2018,12,5,1700,-8.26,83.8,-1.082,2.06,,-10.557,
Streeter,46.71797,-99.46081,1944,2018,12,5,1800,-9.01,89.4,-1.259,0.744,,-10.463,
Streeter,46.71797,-99.46081,1944,2018,12,5,1900,-7.985,91.1,-1.396,1.937,,-9.204,
Streeter,46.71797,-99.46081,1944,2018,12,5,2000,-7.154,91.3,-1.403,3.059,,-8.352,
Streeter,46.71797,-99.46081,1944,2018,12,5,2100,-6.967,90.7,-1.401,3.325,,-8.253,
Streeter,46.71797,-99.46081,1944,2018,12,5,2200,-7.626,89.9,-1.39,2.832,,-9.022,
Streeter,46.71797,-99.46081,1944,2018,12,5,2300,-8.7,90.6,-1.402,1.94,,-9.984,
Streeter,46.71797,-99.46081,1944,2018,12,5,2400,-8.83,91.3,-1.473,1.996,,-10.013,
Streeter,46.71797,-99.46081,1944,2018,12,6,100,-9.73,89,-1.48,4.929,,-11.233,
Streeter,46.71797,-99.46081,1944,2018,12,6,200,-12,86.1,-1.519,4.992,,-13.894,
Streeter,46.71797,-99.46081,1944,2018,12,6,300,-12.71,86.3,-1.636,4.715,,-14.564,
Streeter,46.71797,-99.46081,1944,2018,12,6,400,-13.5,86.9,-1.724,2.911,,-15.257,
Streeter,46.71797,-99.46081,1944,2018,12,6,500,-13.51,86.6,-1.807,3.343,,-15.31,
Streeter,46.71797,-99.46081,1944,2018,12,6,600,-13.5,85.7,-1.859,3.216,,-15.43,
Streeter,46.71797,-99.46081,1944,2018,12,6,700,-13.27,85.1,-1.906,3.555,,-15.291,
Streeter,46.71797,-99.46081,1944,2018,12,6,800,-13.15,84.6,-1.938,2.187,,-15.246,
Streeter,46.71797,-99.46081,1944,2018,12,6,900,-12.92,85,-1.953,1.659,,-14.961,
Streeter,46.71797,-99.46081,1944,2018,12,6,1000,-12.45,85,-1.958,1.92,,-14.498,
Streeter,46.71797,-99.46081,1944,2018,12,6,1100,-11.59,82.8,-1.912,2.825,,-13.981,
Streeter,46.71797,-99.46081,1944,2018,12,6,1200,-11.42,77.82,-1.788,3.625,,-14.592,
Streeter,46.71797,-99.46081,1944,2018,12,6,1300,-10.96,74.13,-1.689,3.123,,-14.75,
Streeter,46.71797,-99.46081,1944,2018,12,6,1400,-10.24,69.03,-1.594,4.223,,-14.942,
Streeter,46.71797,-99.46081,1944,2018,12,6,1500,-9.83,68.03,-1.576,4.027,,-14.729,
Streeter,46.71797,-99.46081,1944,2018,12,6,1600,-9.57,69.48,-1.622,3.632,,-14.214,
Streeter,46.71797,-99.46081,1944,2018,12,6,1700,-9.36,72.51,-1.702,3.131,,-13.475,
Streeter,46.71797,-99.46081,1944,2018,12,6,1800,-9.19,71.02,-1.79,3.738,,-13.572,
Streeter,46.71797,-99.46081,1944,2018,12,6,1900,-9.01,70.28,-1.877,4.092,,-13.53,
Streeter,46.71797,-99.46081,1944,2018,12,6,2000,-8.9,71.58,-1.941,3.759,,-13.192,
Streeter,46.71797,-99.46081,1944,2018,12,6,2100,-8.83,71.94,-1.98,3.098,,-13.061,
Streeter,46.71797,-99.46081,1944,2018,12,6,2200,-8.86,74.33,-1.979,2.625,,-12.677,
Streeter,46.71797,-99.46081,1944,2018,12,6,2300,-8.85,74.78,-1.981,3.625,,-12.59,
Streeter,46.71797,-99.46081,1944,2018,12,6,2400,-8.69,75.62,-1.987,3.615,,-12.293,
Streeter,46.71797,-99.46081,1944,2018,12,7,100,-8.78,76.5,-1.989,3.861,,-12.233,
Streeter,46.71797,-99.46081,1944,2018,12,7,200,-10.36,80.9,-1.989,3.552,,-13.067,
Streeter,46.71797,-99.46081,1944,2018,12,7,300,-12.73,85.1,-2.063,1.471,,-14.759,
Streeter,46.71797,-99.46081,1944,2018,12,7,400,-13.35,86,-2.217,1.703,,-15.238,
Streeter,46.71797,-99.46081,1944,2018,12,7,500,-14.49,88,-2.313,1.117,,-16.078,
Streeter,46.71797,-99.46081,1944,2018,12,7,600,-14.21,88.9,-2.465,1.178,,-15.676,
Streeter,46.71797,-99.46081,1944,2018,12,7,700,-14.38,88.7,-2.592,1.575,,-15.872,
Streeter,46.71797,-99.46081,1944,2018,12,7,800,-13.95,88.3,-2.667,2.157,,-15.503,
Streeter,46.71797,-99.46081,1944,2018,12,7,900,-14.46,88.5,-2.739,1.84,,-15.979,
Streeter,46.71797,-99.46081,1944,2018,12,7,1000,-13.04,88.9,-2.824,1.887,,-14.519,
Streeter,46.71797,-99.46081,1944,2018,12,7,1100,-11.36,86.9,-2.749,2.924,,-13.146,
Streeter,46.71797,-99.46081,1944,2018,12,7,1200,-9.67,82.2,-2.52,2.562,,-12.189,
Streeter,46.71797,-99.46081,1944,2018,12,7,1300,-8.17,76.27,-2.22,2.541,,-11.678,
Streeter,46.71797,-99.46081,1944,2018,12,7,1400,-7.032,71.84,-1.927,2.963,,-11.338,
Streeter,46.71797,-99.46081,1944,2018,12,7,1500,-6.184,69.56,-1.702,2.805,,-10.932,
Streeter,46.71797,-99.46081,1944,2018,12,7,1600,-6.158,71.14,-1.56,2.628,,-10.618,
Streeter,46.71797,-99.46081,1944,2018,12,7,1700,-7.989,75.83,-1.561,1.131,,-11.575,
Streeter,46.71797,-99.46081,1944,2018,12,7,1800,-10.03,85,-1.791,0.288,,-12.116,
Streeter,46.71797,-99.46081,1944,2018,12,7,1900,-11.25,87.5,-2.14,0.77,,-12.951,
Streeter,46.71797,-99.46081,1944,2018,12,7,2000,-11.85,87.4,-2.399,1.856,,-13.557,
Streeter,46.71797,-99.46081,1944,2018,12,7,2100,-12.67,88,-2.526,2.094,,-14.281,
Streeter,46.71797,-99.46081,1944,2018,12,7,2200,-11.94,86.3,-2.654,2.615,,-13.806,
Streeter,46.71797,-99.46081,1944,2018,12,7,2300,-13.05,86.6,-2.701,2.297,,-14.856,
Streeter,46.71797,-99.46081,1944,2018,12,7,2400,-12.94,85.8,-2.796,2.292,,-14.863,
Streeter,46.71797,-99.46081,1944,2018,12,8,100,-13.46,86.4,-2.868,2.561,,-15.289,
Streeter,46.71797,-99.46081,1944,2018,12,8,200,-12.66,86.4,-2.949,3.238,,-14.501,
Streeter,46.71797,-99.46081,1944,2018,12,8,300,-12.76,86.3,-2.973,2.775,,-14.614,
Streeter,46.71797,-99.46081,1944,2018,12,8,400,-12.4,86.4,-3.019,3.306,,-14.244,
Streeter,46.71797,-99.46081,1944,2018,12,8,500,-11.56,85.5,-3.041,4.187,,-13.548,
Streeter,46.71797,-99.46081,1944,2018,12,8,600,-11.38,85.6,-3.042,4.203,,-13.356,
Streeter,46.71797,-99.46081,1944,2018,12,8,700,-10.93,84.2,-3.051,4.793,,-13.121,
Streeter,46.71797,-99.46081,1944,2018,12,8,800,-10.12,83.3,-3.055,5.13,,-12.462,
Streeter,46.71797,-99.46081,1944,2018,12,8,900,-10,83.5,-3.029,3.604,,-12.313,
Streeter,46.71797,-99.46081,1944,2018,12,8,1000,-8.58,80.6,-2.96,3.567,,-11.372,
Streeter,46.71797,-99.46081,1944,2018,12,8,1100,-7.262,79.65,-2.812,5.103,,-10.234,
